Arrival_time,Stop_id,Bus_id,Line_id,Arrival_delay,Dwell_time,Scheduled_travel_time,Upstream_stop_delay,Recurrent_delay
11/05/2022 14:26,10261,45544,3,66,0,137,37,131.015873
11/05/2022 14:37,10261,41724,3,298,0,137,343,131.2913386
11/05/2022 14:41,10261,41730,3,13,11,137,-4,130.984375
11/05/2022 14:56,10261,41734,3,-46,0,137,21,130.8846154
11/05/2022 15:06,10261,45531,3,61,19,137,44,138.2183099
11/05/2022 15:14,10261,44411,3,90,19,137,97,138.1958042
11/05/2022 15:22,10261,45534,3,114,26,137,74,138.0069444
11/05/2022 15:27,10261,45532,3,-11,23,137,20,138.0965517
11/05/2022 15:36,10261,45539,3,73,19,137,17,137.7191781
11/05/2022 15:43,10261,41726,3,70,53,137,48,137.9659864
11/05/2022 15:49,10261,45543,3,-25,19,163,-33,137.75
11/05/2022 15:57,10261,41902,3,-11,0,163,28,137.8456376
11/05/2022 16:11,10261,41725,3,243,54,163,86,152.106383
11/05/2022 16:16,10261,45544,3,69,13,163,-24,152.9084507
11/05/2022 16:33,10261,41730,3,125,17,163,113,154.1041667
11/05/2022 16:41,10261,41729,3,139,0,163,-52,154.1310345
11/05/2022 16:49,10261,41734,3,146,16,163,30,155.5
11/05/2022 16:56,10261,45531,3,64,13,163,-3,156.2312925
11/05/2022 17:04,10261,44411,3,89,40,163,128,156.6418919
11/05/2022 17:17,10261,45532,3,-19,14,137,-68,132.9758065
11/05/2022 17:27,10261,45539,3,45,45,137,12,133.288
11/05/2022 17:36,10261,41726,3,69,32,137,91,133.2222222
11/05/2022 17:44,10261,45543,3,23,23,137,-29,132.8267717
11/05/2022 17:52,10261,41725,3,59,0,109,26,133.0859375
11/05/2022 18:01,10261,45544,3,5,10,109,5,133.1550388
11/05/2022 18:11,10261,41724,3,74,19,109,20,123.4351852
11/05/2022 18:21,10261,41729,3,136,12,109,33,123.6238532
11/05/2022 18:27,10261,41734,3,-12,0,109,10,124.3181818
11/05/2022 18:37,10261,45531,3,44,14,109,2,123.981982
11/05/2022 18:46,10261,44411,3,10,0,109,16,124.0982143
11/05/2022 18:56,10261,45534,3,61,0,109,45,123.9115044
11/05/2022 19:06,10261,41726,3,11,15,109,-18,114.2888889
11/05/2022 19:19,10261,45543,3,81,38,109,-10,114.3846154
11/05/2022 19:29,10261,41725,3,-33,13,109,-24,114.9021739
11/05/2022 19:42,10261,41724,3,43,0,109,40,114.6021505
11/05/2022 19:54,10261,41734,3,30,16,109,4,114.5744681
11/05/2022 20:06,10261,45531,3,37,11,109,10,109.1777778
11/05/2022 20:18,10261,44411,3,37,22,109,47,109.3516484
11/05/2022 20:31,10261,41726,3,-1,21,109,8,109
11/05/2022 20:48,10261,45543,3,97,0,109,43,108.6774194
11/05/2022 21:02,10261,41725,3,1,0,109,14,109.2553191
11/05/2022 21:18,10261,41734,3,95,21,109,-6,110.4366197
11/05/2022 21:31,10261,45531,3,-25,0,109,4,111.5277778
11/05/2022 21:47,10261,44411,3,34,0,109,48,111.0958904
11/05/2022 22:03,10261,41726,3,89,14,109,90,110.8783784
12/05/2022 06:04,10261,44416,3,68,9,82,39,96.46753247
12/05/2022 06:16,10261,45544,3,23,0,82,18,96.50322581
12/05/2022 06:36,10261,45545,3,-52,0,109,-15,96.22151899
12/05/2022 06:48,10261,41727,3,62,35,109,57,96.06918239
12/05/2022 06:54,10261,44415,3,-21,19,109,-14,95.73291925
12/05/2022 07:01,10261,41730,3,17,11,109,16,95.65432099
12/05/2022 07:06,10261,45534,3,-38,0,109,1,111.0787879
12/05/2022 07:19,10261,41731,3,46,15,109,18,110.3630952
12/05/2022 07:24,10261,44416,3,-15,0,109,36,110.4319527
12/05/2022 07:43,10261,45544,3,361,12,109,269,110.5380117
12/05/2022 07:44,10261,41728,3,41,5,109,19,110.994186
12/05/2022 07:58,10261,41726,3,6,10,109,19,111.0747126
12/05/2022 08:06,10261,45545,3,68,0,109,33,128.3506494
12/05/2022 08:12,10261,45532,3,56,48,109,23,128.4516129
12/05/2022 08:19,10261,41727,3,47,21,109,59,128.2307692
12/05/2022 08:27,10261,44415,3,110,28,109,21,127.8980892
12/05/2022 08:34,10261,41730,3,93,18,109,61,128.164557
12/05/2022 08:41,10261,45534,3,81,11,109,50,128.1320755
12/05/2022 08:49,10261,45539,3,162,10,109,89,128.1375
12/05/2022 08:56,10261,41731,3,136,15,109,74,128.4099379
12/05/2022 09:14,10261,45542,3,224,8,109,244,123.3809524
12/05/2022 09:21,10261,45544,3,82,13,109,35,122.9811321
12/05/2022 09:29,10261,44411,3,44,20,109,69,123.1682243
12/05/2022 09:38,10261,41726,3,2,0,109,-6,122.6203704
12/05/2022 09:47,10261,45545,3,52,0,109,56,122.5688073
12/05/2022 09:57,10261,41727,3,51,18,109,38,122.4090909
12/05/2022 10:09,10261,44415,3,220,13,109,178,125.5
12/05/2022 10:17,10261,45534,3,168,11,109,108,125.6033058
12/05/2022 10:26,10261,45539,3,147,13,109,59,125.8688525
12/05/2022 10:35,10261,44416,3,61,14,109,63,126.3414634
12/05/2022 10:42,10261,45542,3,-29,15,109,5,126.0725806
12/05/2022 10:52,10261,45544,3,59,12,109,0,125.544
12/05/2022 11:03,10261,44411,3,153,17,109,120,125.7857143
12/05/2022 11:10,10261,41726,3,58,12,109,17,129.6754386
12/05/2022 11:20,10261,45545,3,61,14,109,5,129.7478261
12/05/2022 11:27,10261,44414,3,32,10,109,46,129.9310345
12/05/2022 11:38,10261,41727,3,60,50,137,27,129.5470085
12/05/2022 11:45,10261,44415,3,-35,13,137,-46,129.4661017
12/05/2022 11:53,10261,45534,3,-46,0,137,-25,129.512605
12/05/2022 12:03,10261,45539,3,31,19,137,-11,129.4
12/05/2022 12:12,10261,44416,3,41,43,137,55,130.0849057
12/05/2022 12:21,10261,45542,3,30,22,137,-18,129.6168224
12/05/2022 12:39,10261,44411,3,32,27,137,-13,130.0917431
12/05/2022 12:48,10261,41726,3,33,0,137,34,130.3181818
12/05/2022 12:56,10261,45545,3,3,14,137,-2,130.3693694
12/05/2022 13:06,10261,44414,3,93,18,137,11,134.7222222
12/05/2022 13:17,10261,41727,3,183,61,137,36,135.2440945
12/05/2022 13:23,10261,44415,3,2,0,137,36,135.9296875
12/05/2022 13:32,10261,45534,3,48,0,137,12,135.6744186
12/05/2022 13:41,10261,45539,3,0,0,137,-31,135.9615385
12/05/2022 13:49,10261,44416,3,-32,18,137,-17,136.2061069
12/05/2022 13:57,10261,45542,3,-68,0,137,-37,135.9621212
12/05/2022 14:08,10261,45544,3,2,13,137,2,143.44
12/05/2022 14:17,10261,44411,3,43,18,137,17,143.2857143
12/05/2022 14:24,10261,41726,3,-36,0,137,-51,143.2992126
12/05/2022 14:34,10261,45545,3,90,0,137,63,143.3671875
12/05/2022 14:39,10261,44414,3,-82,0,137,-46,143.5271318
12/05/2022 14:56,10261,45535,3,-48,0,137,-36,143.3282443
12/05/2022 15:06,10261,44415,3,73,21,137,15,152.6571429
12/05/2022 15:14,10261,45534,3,86,21,137,39,152.8085106
12/05/2022 15:21,10261,45539,3,8,13,137,-1,152.8802817
12/05/2022 15:36,10261,44416,3,71,0,137,7,153.5625
12/05/2022 15:51,10261,45544,3,63,16,163,6,153.9657534
12/05/2022 16:06,10261,44411,3,-52,33,163,-14,140.0223881
12/05/2022 16:14,10261,41726,3,-32,11,163,15,139.6666667
12/05/2022 16:24,10261,45545,3,98,15,163,54,139.4117647
12/05/2022 16:31,10261,44414,3,8,42,163,2,139.7956204
12/05/2022 16:39,10261,41727,3,28,37,163,62,139.7028986
12/05/2022 16:46,10261,45535,3,-52,0,163,-30,139.3597122
12/05/2022 16:54,10261,44415,3,-20,29,163,-63,139.3714286
12/05/2022 17:11,10261,45539,3,65,27,137,52,132.7166667
12/05/2022 17:19,10261,45698,3,98,21,137,31,132.6363636
12/05/2022 17:27,10261,44416,3,47,15,137,4,133.0491803
12/05/2022 17:36,10261,45542,3,71,0,137,32,133.3089431
12/05/2022 17:49,10261,44072,3,327,15,137,310,133.6532258
12/05/2022 17:54,10261,44411,3,159,18,109,124,133.696
12/05/2022 18:11,10261,45545,3,60,15,109,13,122.6634615
12/05/2022 18:29,10261,45535,3,87,18,109,46,122.754717
12/05/2022 18:37,10261,44415,3,44,19,109,-1,122.8411215
12/05/2022 18:46,10261,45534,3,15,17,109,14,122.9537037
12/05/2022 18:56,10261,45539,3,73,10,109,69,122.6788991
12/05/2022 19:11,10261,45542,3,308,22,109,225,116.1494253
12/05/2022 19:17,10261,45544,3,-17,0,109,-28,116.7613636
12/05/2022 19:44,10261,45545,3,153,25,109,94,116.8444444
12/05/2022 19:56,10261,45535,3,121,13,109,88,117.1318681
12/05/2022 20:05,10261,44415,3,-53,21,109,-22,117.4659091
12/05/2022 20:18,10261,45534,3,32,0,109,17,116.7865169
12/05/2022 20:32,10261,45542,3,4,0,109,-27,116.8666667
12/05/2022 20:47,10261,45544,3,9,0,109,8,117.1208791
12/05/2022 21:03,10261,44411,3,87,0,109,88,117.0434783
12/05/2022 21:17,10261,45535,3,0,0,109,-14,119.4929577
12/05/2022 21:31,10261,44415,3,-11,0,109,2,119.5416667
12/05/2022 21:47,10261,45534,3,45,11,109,-5,119.2191781
12/05/2022 22:03,10261,45542,3,71,0,109,42,119.6081081
13/05/2022 06:04,10261,44415,3,73,0,82,44,97.96753247
13/05/2022 06:17,10261,44418,3,73,0,82,34,98.0516129
13/05/2022 06:38,10261,45542,3,62,0,109,97,98.17721519
13/05/2022 06:46,10261,41730,3,-35,0,109,-13,98.02515723
13/05/2022 06:54,10261,45543,3,-14,0,109,41,97.65217391
13/05/2022 07:01,10261,45529,3,13,17,109,0,97.38271605
13/05/2022 07:07,10261,41725,3,53,14,109,62,106.7988166
13/05/2022 07:14,10261,41726,3,103,14,109,56,106.6764706
13/05/2022 07:19,10261,45534,3,31,9,109,11,106.8830409
13/05/2022 07:24,10261,44415,3,-14,0,109,21,106.9593023
13/05/2022 07:31,10261,44416,3,13,13,109,12,106.7687861
13/05/2022 07:36,10261,44418,3,-31,28,109,-8,106.7126437
13/05/2022 07:46,10261,44417,3,128,18,109,76,106.4342857
13/05/2022 07:52,10261,41729,3,116,15,109,45,106.6420455
13/05/2022 07:59,10261,45531,3,89,14,109,42,106.9717514
13/05/2022 08:06,10261,45542,3,68,20,109,22,121.0384615
13/05/2022 08:14,10261,45530,3,158,13,109,67,121.1273885
13/05/2022 08:19,10261,41730,3,33,11,109,-5,121.5443038
13/05/2022 08:33,10261,45529,3,5,0,109,25,121.66875
13/05/2022 08:41,10261,41725,3,71,15,109,39,121.4658385
13/05/2022 08:47,10261,41726,3,59,36,109,2,121.4938272
13/05/2022 08:54,10261,45534,3,32,9,109,10,121.5460123
13/05/2022 09:11,10261,44416,3,30,0,109,40,122.0943396
13/05/2022 09:21,10261,44418,3,70,43,109,52,121.8785047
13/05/2022 09:29,10261,41729,3,32,15,109,6,121.5277778
13/05/2022 09:39,10261,45531,3,87,28,109,74,121.5137615
13/05/2022 09:47,10261,45542,3,48,22,109,-14,121.2636364
13/05/2022 10:06,10261,45543,3,16,0,109,41,122.0080645
13/05/2022 10:24,10261,41726,3,28,20,109,24,121.7222222
13/05/2022 10:39,10261,44415,3,331,12,109,306,121.496063
13/05/2022 10:44,10261,44416,3,69,19,109,33,121.5
13/05/2022 10:53,10261,44418,3,66,12,109,37,121.5348837
13/05/2022 11:11,10261,45531,3,64,46,109,-15,130.0625
13/05/2022 11:20,10261,45542,3,63,35,109,1,130.1550388
13/05/2022 11:29,10261,45532,3,136,49,109,49,130.2
13/05/2022 11:37,10261,41730,3,59,10,137,54,130.3282443
13/05/2022 11:45,10261,45543,3,-20,15,137,45,130.3409091
13/05/2022 11:54,10261,41725,3,34,21,137,28,129.7894737
13/05/2022 12:03,10261,41726,3,32,14,137,18,129.7313433
13/05/2022 12:14,10261,44415,3,126,26,137,145,129.0188679
13/05/2022 12:20,10261,44416,3,-41,34,137,-45,128.6728972
13/05/2022 12:29,10261,44418,3,-40,0,137,10,128.4722222
13/05/2022 12:39,10261,41729,3,32,14,137,49,128.0917431
13/05/2022 12:46,10261,45531,3,-65,14,137,-45,127.8909091
13/05/2022 12:56,10261,45542,3,2,0,137,-19,127.6666667
13/05/2022 13:06,10261,45532,3,92,10,137,65,136.7723577
13/05/2022 13:14,10261,41730,3,1,31,137,-11,136.9112903
13/05/2022 13:23,10261,45543,3,0,37,137,-32,136.76
13/05/2022 13:36,10261,41725,3,249,19,137,241,136.7222222
13/05/2022 13:41,10261,41726,3,8,0,137,13,136.6377953
13/05/2022 13:51,10261,44415,3,64,37,137,47,136.6015625
13/05/2022 13:59,10261,44416,3,37,16,137,40,136.4496124
13/05/2022 14:09,10261,44418,3,85,0,137,143,129.6693548
13/05/2022 14:17,10261,41729,3,57,0,137,26,129.264
13/05/2022 14:26,10261,45531,3,61,25,137,25,129.5714286
13/05/2022 14:34,10261,45542,3,86,0,137,-8,129.7165354
13/05/2022 14:57,10261,45534,3,48,19,137,57,130.6384615
13/05/2022 15:06,10261,45543,3,65,22,137,22,146.9703704
13/05/2022 15:12,10261,41725,3,-7,0,137,18,147.0514706
13/05/2022 15:21,10261,41726,3,12,16,137,6,146.7956204
13/05/2022 15:27,10261,44417,3,-13,13,137,-12,146.6521739
13/05/2022 15:36,10261,44415,3,61,36,137,21,146.4820144
13/05/2022 15:42,10261,44416,3,56,0,137,72,146.4428571
13/05/2022 15:49,10261,44418,3,-31,17,163,-49,146.2624113
13/05/2022 15:59,10261,44571,3,88,30,163,45,146.3873239
13/05/2022 16:06,10261,41729,3,-44,17,163,-49,141.2753623
13/05/2022 16:13,10261,45531,3,-111,0,163,-112,141.3453237
13/05/2022 16:21,10261,45542,3,-112,0,163,-30,141.5071429
13/05/2022 16:31,10261,45532,3,10,29,163,-8,141.0780142
13/05/2022 16:37,10261,41730,3,-70,9,163,-32,141.1549296
13/05/2022 16:47,10261,45534,3,53,19,163,23,140.979021
13/05/2022 16:54,10261,45543,3,-19,28,163,-25,141.2083333
13/05/2022 17:01,10261,41725,3,-107,22,163,-51,141.2068966
13/05/2022 17:17,10261,44417,3,-14,16,137,-7,124.584
13/05/2022 17:36,10261,44416,3,67,0,137,-18,125.1181102
13/05/2022 17:42,10261,44418,3,-61,21,137,-30,125.875
13/05/2022 17:52,10261,41729,3,56,0,109,47,125.5581395
13/05/2022 18:02,10261,45531,3,104,0,109,52,125.5
13/05/2022 18:12,10261,45542,3,168,26,109,28,118.8611111
13/05/2022 18:19,10261,41730,3,25,0,109,14,119.8165138
13/05/2022 18:39,10261,45543,3,155,24,109,62,119.6486486
13/05/2022 18:46,10261,41725,3,8,23,109,3,120.1696429
13/05/2022 19:07,10261,44416,3,106,23,109,4,128.8651685
13/05/2022 19:19,10261,44418,3,88,20,109,58,129.5222222
13/05/2022 19:29,10261,41729,3,-28,14,109,-36,129.4065934
13/05/2022 19:46,10261,45542,3,244,18,109,216,129.1195652
13/05/2022 19:54,10261,45534,3,43,27,109,38,129.0107527
13/05/2022 20:06,10261,45543,3,37,0,109,59,126.2134831
13/05/2022 20:18,10261,41725,3,36,14,109,13,125.7777778
13/05/2022 20:33,10261,44416,3,92,0,109,79,125.6923077
13/05/2022 20:48,10261,44418,3,96,15,109,93,125.6521739
13/05/2022 21:02,10261,41729,3,4,13,109,-22,125.344086
13/05/2022 21:18,10261,45534,3,92,0,109,96,121.5833333
13/05/2022 21:32,10261,45543,3,50,12,109,28,121.3561644
13/05/2022 21:47,10261,41725,3,6,16,109,-11,121.3243243
13/05/2022 22:01,10261,44416,3,-40,0,109,-2,121.1733333
14/05/2022 06:36,10261,44411,3,60,0,82,37,97.64935065
14/05/2022 06:50,10261,41729,3,19,0,82,2,97.74358974
14/05/2022 07:04,10261,44415,3,-49,0,82,-35,102.3972603
14/05/2022 07:21,10261,45543,3,71,0,82,58,101.9324324
14/05/2022 07:36,10261,45531,3,71,0,82,20,101.84
14/05/2022 07:51,10261,44411,3,62,0,82,29,102.25
14/05/2022 08:05,10261,41729,3,37,0,82,58,106.8297872
14/05/2022 08:20,10261,44415,3,16,19,82,8,106.3473684
14/05/2022 08:36,10261,45543,3,82,10,82,55,105.9791667
14/05/2022 08:47,10261,41725,3,-3,0,109,13,105.9072165
14/05/2022 09:00,10261,45531,3,31,0,109,6,105.7755102
14/05/2022 09:13,10261,44411,3,76,63,109,28,125.2321429
14/05/2022 09:22,10261,41729,3,39,17,109,6,124.9557522
14/05/2022 09:33,10261,41731,3,91,8,109,60,124.9561404
14/05/2022 09:41,10261,44415,3,-49,0,109,0,125.0173913
14/05/2022 09:54,10261,45543,3,146,13,109,87,124.4568966
14/05/2022 10:05,10261,41725,3,188,15,109,142,124.7179487
14/05/2022 10:12,10261,41728,3,36,0,109,20,130.8461538
14/05/2022 10:33,10261,45531,3,63,0,109,-2,130.3193277
14/05/2022 10:42,10261,44411,3,118,0,109,53,130.6833333
14/05/2022 10:51,10261,41729,3,73,0,109,46,131.0413223
14/05/2022 10:59,10261,41731,3,37,8,109,7,131.0819672
14/05/2022 11:09,10261,44415,3,90,25,109,7,131.4744526
14/05/2022 11:18,10261,45543,3,61,0,109,70,131.7318841
14/05/2022 11:26,10261,45529,3,21,15,109,24,131.5035971
14/05/2022 11:34,10261,41725,3,-28,0,109,-8,131.2142857
14/05/2022 11:57,10261,45536,3,287,35,109,62,130.8802817
14/05/2022 12:02,10261,45531,3,48,14,109,22,132.0559441
14/05/2022 12:23,10261,41729,3,253,0,109,243,125.7857143
14/05/2022 12:29,10261,41731,3,94,0,109,58,125.7322835
14/05/2022 12:46,10261,45543,3,14,18,109,7,126.5581395
14/05/2022 12:54,10261,45529,3,-13,11,109,5,126.3384615
14/05/2022 13:04,10261,41725,3,33,0,109,-10,137.8571429
14/05/2022 13:16,10261,41728,3,134,0,109,89,137.9574468
14/05/2022 13:24,10261,45536,3,106,0,109,78,138.0704225
14/05/2022 13:34,10261,45531,3,152,16,109,73,138.0629371
14/05/2022 13:44,10261,44411,3,226,20,109,229,138.2986111
14/05/2022 13:51,10261,41729,3,71,18,109,27,137.937931
14/05/2022 14:01,10261,41731,3,123,16,109,23,137.9178082
14/05/2022 14:09,10261,44415,3,92,0,109,93,137.5362319
14/05/2022 14:17,10261,45543,3,42,15,109,-2,137.323741
14/05/2022 14:27,10261,45529,3,110,29,109,20,137.3285714
14/05/2022 14:37,10261,41725,3,165,55,109,57,137.5602837
14/05/2022 14:46,10261,41728,3,73,14,109,38,137.7323944
14/05/2022 14:56,10261,45536,3,124,15,109,66,137.6783217
14/05/2022 15:06,10261,45531,3,184,0,109,147,137.7777778
14/05/2022 15:12,10261,44411,3,50,0,109,0,138.720339
14/05/2022 15:24,10261,41729,3,215,19,109,93,138.8907563
14/05/2022 15:32,10261,41731,3,166,13,109,139,139.5
14/05/2022 15:41,10261,44415,3,127,17,109,83,139.3636364
14/05/2022 15:51,10261,45543,3,192,35,109,141,139.3360656
14/05/2022 15:57,10261,45529,3,57,25,109,19,139.2195122
14/05/2022 16:17,10261,41728,3,106,20,109,35,127.3834586
14/05/2022 16:26,10261,45536,3,73,21,109,95,127.6268657
14/05/2022 16:37,10261,45531,3,228,0,109,205,127.1703704
14/05/2022 16:42,10261,44411,3,-1,0,109,-6,127.2058824
14/05/2022 17:04,10261,41731,3,91,14,109,22,127.2681159
14/05/2022 17:12,10261,44415,3,40,11,109,-15,134.4310345
14/05/2022 17:22,10261,45543,3,111,0,109,45,134.5897436
14/05/2022 17:29,10261,45529,3,-26,0,109,-19,134.9322034
14/05/2022 17:42,10261,41725,3,105,0,109,49,134.6554622
14/05/2022 17:52,10261,41728,3,104,20,109,8,134.9083333
14/05/2022 18:01,10261,45536,3,7,0,109,38,135.322314
14/05/2022 18:12,10261,45531,3,102,12,109,7,120.3548387
14/05/2022 18:22,10261,44411,3,105,15,109,25,121.1170213
14/05/2022 18:34,10261,41731,3,85,16,109,29,121.6736842
14/05/2022 18:47,10261,45540,3,42,18,109,29,121.9583333
14/05/2022 19:02,10261,45529,3,0,30,109,-6,121.7731959
14/05/2022 19:47,10261,45531,3,13,42,109,-4,111.3013699
14/05/2022 20:18,10261,45540,3,101,0,109,86,122.76
14/05/2022 20:32,10261,45529,3,17,0,109,45,122.7763158
14/05/2022 20:48,10261,41728,3,81,33,109,3,122.2337662
14/05/2022 21:32,10261,41731,3,3,11,109,-21,121.5
14/05/2022 22:02,10261,45529,3,6,19,109,10,122.4615385
15/05/2022 06:35,10261,45540,3,28,0,82,39,99.92207792
15/05/2022 06:49,10261,44416,3,-48,0,82,-46,99.55128205
15/05/2022 07:06,10261,45539,3,85,0,82,32,97.96
15/05/2022 07:21,10261,41731,3,107,0,82,92,98.44736842
15/05/2022 07:35,10261,45529,3,9,0,82,19,98.42857143
15/05/2022 07:51,10261,45540,3,119,25,82,71,98.08974359
15/05/2022 08:06,10261,44416,3,67,15,82,61,104.8533333
15/05/2022 08:21,10261,45539,3,101,14,82,56,104.4342105
15/05/2022 08:35,10261,41731,3,34,0,82,0,104.5454545
15/05/2022 08:50,10261,45529,3,47,0,82,26,104.6923077
15/05/2022 09:04,10261,45540,3,-11,0,82,2,113
15/05/2022 09:17,10261,44416,3,14,17,82,15,112.6106195
15/05/2022 09:29,10261,41727,3,105,12,82,43,112.1842105
15/05/2022 09:40,10261,45539,3,116,22,82,20,112.3565217
15/05/2022 13:04,10261,45529,3,37,0,109,6,139.4418605
15/05/2022 13:36,10261,41732,3,252,0,109,169,139.1804511
15/05/2022 13:41,10261,45532,3,18,31,109,-27,139.5746269
15/05/2022 13:52,10261,44416,3,168,13,109,158,139.4518519
15/05/2022 14:01,10261,41727,3,120,35,109,77,139.2058824
15/05/2022 14:09,10261,45539,3,81,13,109,-6,139.5923077
15/05/2022 14:17,10261,41731,3,47,14,109,-28,139.9236641
15/05/2022 15:04,10261,41732,3,90,13,109,63,140.1268657
15/05/2022 15:22,10261,44416,3,101,16,109,41,140.3274336
15/05/2022 15:32,10261,41727,3,100,12,109,35,140.4385965
15/05/2022 15:42,10261,45539,3,110,10,109,63,140.626087
15/05/2022 15:51,10261,41731,3,8,0,109,-33,140.6724138
15/05/2022 16:02,10261,41734,3,104,15,109,34,140.7521368
15/05/2022 16:12,10261,45529,3,102,9,109,28,131.2857143
15/05/2022 16:26,10261,45540,3,307,18,109,246,131.6637168
15/05/2022 16:42,10261,45532,3,101,0,109,34,131.8421053
15/05/2022 16:53,10261,44416,3,125,15,109,34,132.226087
15/05/2022 17:01,10261,41727,3,8,32,109,21,132.6810345
15/05/2022 17:11,10261,45539,3,10,0,109,-2,133.4234234
15/05/2022 17:22,10261,41731,3,100,61,109,-3,133.3125
15/05/2022 17:32,10261,41734,3,104,15,109,-6,133.4690265
15/05/2022 17:44,10261,45529,3,205,17,109,161,134.0877193
15/05/2022 17:52,10261,45540,3,104,0,109,30,134.1043478
15/05/2022 18:06,10261,41732,3,306,13,109,261,134.5258621
15/05/2022 18:12,10261,45532,3,105,18,109,36,120.71875
15/05/2022 18:34,10261,41727,3,80,13,109,18,121.7755102
15/05/2022 18:47,10261,41731,3,57,15,109,47,122.1414141
15/05/2022 19:02,10261,41734,3,4,0,109,10,121.96
15/05/2022 19:20,10261,45540,3,185,0,109,83,112.6081081
15/05/2022 19:33,10261,41732,3,104,0,109,74,113.92
15/05/2022 19:48,10261,44416,3,88,0,109,52,114.25
15/05/2022 20:03,10261,41727,3,89,0,109,104,114.6493506
15/05/2022 20:18,10261,41731,3,88,15,109,22,115.7733333
15/05/2022 20:31,10261,41734,3,-4,0,109,-23,116.3552632
15/05/2022 20:46,10261,45540,3,-16,13,109,0,116.5064935
15/05/2022 21:02,10261,41732,3,57,15,109,-2,116.0384615
15/05/2022 21:18,10261,44416,3,119,19,109,82,108.5
15/05/2022 21:32,10261,41727,3,36,19,109,37,108.7466667
15/05/2022 21:45,10261,41731,3,-72,0,109,-64,108.4868421
15/05/2022 22:01,10261,41734,3,-23,0,109,-19,108.3896104
16/05/2022 06:03,10261,44418,3,15,0,82,24,98.25609756
16/05/2022 06:18,10261,41733,3,125,0,82,42,98.1030303
16/05/2022 06:39,10261,41734,3,162,12,109,140,98.23214286
16/05/2022 06:49,10261,44415,3,159,0,109,200,98.35502959
16/05/2022 06:54,10261,45540,3,-30,0,109,-10,97.92982456
16/05/2022 07:03,10261,41731,3,130,11,109,157,97.87790698
16/05/2022 07:06,10261,41727,3,-38,0,109,-26,110.9775281
16/05/2022 07:14,10261,41725,3,92,16,109,40,110.8994413
16/05/2022 07:19,10261,45544,3,32,0,109,25,111.0607735
16/05/2022 07:26,10261,44418,3,86,38,109,83,111.0879121
16/05/2022 07:31,10261,41732,3,24,0,109,-14,110.8852459
16/05/2022 07:44,10261,45532,3,38,14,109,-1,111.1243243
16/05/2022 07:59,10261,44411,3,87,21,109,81,111.2473118
16/05/2022 08:06,10261,41734,3,85,16,109,13,125.7575758
16/05/2022 08:14,10261,44416,3,152,35,109,47,125.9939759
16/05/2022 08:19,10261,44415,3,42,21,109,39,126.3113772
16/05/2022 08:48,10261,41725,3,64,14,109,91,125.9112426
16/05/2022 09:38,10261,44411,3,11,14,109,38,119.3423423
16/05/2022 09:49,10261,41734,3,150,24,109,84,118.8839286
16/05/2022 09:58,10261,44415,3,64,8,109,96,119.1681416
16/05/2022 10:16,10261,41727,3,72,23,109,26,123.6769231
16/05/2022 10:38,10261,44418,3,240,38,109,209,123.740458
16/05/2022 10:42,10261,41732,3,-26,13,109,8,123.5757576
16/05/2022 10:54,10261,41733,3,158,17,109,171,123.112782
16/05/2022 11:02,10261,45272,3,60,17,109,18,122.7835821
16/05/2022 11:10,10261,44411,3,56,35,109,-20,126.1908397
16/05/2022 11:21,10261,41734,3,144,21,109,68,126.3712121
16/05/2022 11:35,10261,45544,3,481,13,109,423,126.6541353
16/05/2022 11:36,10261,44415,3,-25,37,137,-4,126.858209
16/05/2022 11:54,10261,41727,3,31,0,137,23,126.3014706
16/05/2022 12:03,10261,41725,3,36,14,137,35,126.4379562
16/05/2022 12:21,10261,41732,3,31,28,137,10,128.826087
16/05/2022 12:29,10261,41733,3,-46,0,137,16,128.8362069
16/05/2022 12:38,10261,45272,3,-42,0,137,6,128.3760684
16/05/2022 12:48,10261,44411,3,31,14,137,-13,128.0423729
16/05/2022 12:55,10261,41734,3,-4,0,137,-10,128.3697479
16/05/2022 13:05,10261,45544,3,14,13,137,11,131.6666667
16/05/2022 13:14,10261,44415,3,9,24,137,-28,131.6315789
16/05/2022 13:24,10261,41731,3,88,16,137,4,131.7686567
16/05/2022 13:34,10261,41727,3,161,13,137,54,132.3111111
16/05/2022 13:41,10261,41725,3,12,0,137,34,133.0367647
16/05/2022 13:51,10261,44418,3,69,16,137,26,132.9051095
16/05/2022 13:59,10261,41732,3,33,0,137,69,133.1304348
16/05/2022 14:09,10261,41733,3,86,37,137,40,134.6666667
16/05/2022 14:17,10261,45272,3,39,49,137,20,134.7518797
16/05/2022 14:24,10261,44411,3,-31,14,137,-14,134.5447761
16/05/2022 14:32,10261,41734,3,-16,22,137,-25,134.3333333
16/05/2022 14:47,10261,45544,3,415,0,137,467,134.2573529
16/05/2022 14:49,10261,44415,3,36,14,137,29,133.8978102
16/05/2022 15:06,10261,41731,3,65,19,137,24,136.1543624
16/05/2022 15:12,10261,41727,3,-15,0,137,-1,136.3066667
16/05/2022 15:22,10261,41725,3,113,28,137,83,136.218543
16/05/2022 15:29,10261,45532,3,87,42,137,28,136.2368421
16/05/2022 15:43,10261,41732,3,60,14,137,14,136.012987
16/05/2022 15:51,10261,41733,3,69,0,163,80,136.2258065
16/05/2022 15:57,10261,45539,3,-2,10,163,8,136.3269231
